id	filename	md5	size	state
e560ebb6-9951-4baa-b96b-b852d067a487	TCGA-LUAD.74402b4a-1429-445b-98fa-f1950f04810e.gene_level_copy_number.tsv	bef822a798bed327a7d7dc25f26b1b85	3487309	released
82f544b7-18df-4927-9140-fef2a29deedf	nationwidechildrens.org_clinical.TCGA-50-6595.xml	3c9b7ae04ff4f88e93ae9472ed2e3bb3	45635	released
d4a1e710-84be-4abf-9c02-d4ad56bae665	nationwidechildrens.org_clinical.TCGA-55-7995.xml	732b5a55f14e96368e03002ebeecac57	51966	released
c89147be-4fcd-49aa-bc03-9869d4b1970c	c89147be-4fcd-49aa-bc03-9869d4b1970c.vep.vcf.gz	9596ede7738a0c1c64f0c92a7b3efc55	178153	released
843d4ae1-f16f-49ea-b2e7-e96e4a89a141	nationwidechildrens.org_clinical.TCGA-95-7948.xml	fc3040e666c3de025bbd4965348b496d	42823	released
e7a4251a-db2b-475a-9534-8688774cb07c	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8620-01A-11D-2398-05.gdc_hg38.txt	c93042ac642e181ad400e1b415288a5a	141265232	released
3882c8a5-8a3d-4ce8-bef3-8d0cad42d922	3882c8a5-8a3d-4ce8-bef3-8d0cad42d922.vep.vcf.gz	ff4a75b1d6aed286a84b09ad5c6a4bac	170112	released
98a3035b-0bf6-4c50-b184-5becfef43fff	96a02b1f-421c-40ee-8551-2b2f18709bcf.FPKM.txt.gz	d547458d53eb573613be302c281f3473	510840	released
ea0450b2-f8a2-4f24-91bf-ed72085b7f35	ea0450b2-f8a2-4f24-91bf-ed72085b7f35.vcf.gz	0f62fd17a3dd3033428eeed5d20a30ea	46989	released
09806c3d-d98b-49d1-9a0f-68166fdfc2b7	09806c3d-d98b-49d1-9a0f-68166fdfc2b7.vep.vcf.gz	453a39ccbecd1e3a4c29c7568e9d3c6d	873762	released
170de3f9-f7dc-4396-95ed-ac228be33290	TCGA-LUAD.b9165bdb-2ff7-4e45-ad54-695f870ca9f4.gene_level_copy_number.tsv	8b496c126e04de8066c33e1e3a145f90	3482307	released
984a81ef-66c2-4f66-bdf0-cb5857d96f1f	984a81ef-66c2-4f66-bdf0-cb5857d96f1f.vcf.gz	371252ab54674512c2c8ed6c1d3606ef	161029	released
d199013b-ac6b-443f-99bf-5043143d12e7	GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B05_902910.nocnv_grch38.seg.v2.txt	a0cd2030fc0336c958d9350bd01ba7da	5292	released
54c1114f-dac1-465c-a9dc-d9fb1994ab3d	dfc2507b-2fab-4a95-8a7f-7b1115d877ef.mirbase21.isoforms.quantification.txt	af079671ec566f783ae051db5f194dff	216665	released
bbad6c5e-844f-4b33-860a-5712947ec68c	C347.TCGA-67-3771-10A-01D-1040-01.1_gdc_realn.bam	7f3248daa0ce61d40b3946e2b83238c1	21874853539	released
b1613e26-def6-4a33-aab3-1d0cd34721d0	b1613e26-def6-4a33-aab3-1d0cd34721d0.vcf.gz	3ade3604fbb9e95574162e1c93a8ab08	167706	released
ce62eb1c-d5b4-4d18-a8e5-720a44169eae	ce62eb1c-d5b4-4d18-a8e5-720a44169eae.vep.vcf.gz	9f74b75a3bd5b25ce64f2c6ee81df8ca	282970	released
4861bbb1-1547-4546-9ab5-f6a3ab8b6e57	4861bbb1-1547-4546-9ab5-f6a3ab8b6e57.vcf	c39eadfb04949969dfc35cb7bda7369f	272146	released
0394f36a-f54b-41bc-9fb5-f7eb5b08d639	e9205c80-39e9-446d-8151-f493e43228c4.FPKM.txt.gz	028884d633dd522ddfa3b09ffe8bfe17	511988	released
d4c56f91-49bc-440f-a3f9-b92be2aa56cf	TCGA-LUAD.48993fce-339c-4ec2-a353-22e0e499d4a4.ascat2.allelic_specific.seg.txt	618b25fe0dd16f088cf55eb2ffeaf616	5382	released
5499afc7-e9a4-4a6e-9d62-47a096de2189	C509.TCGA-55-7576-11A-01D-2063-08.2_gdc_realn.bam	25538efe5e9d302fc09c1087e6188b89	12304387627	released
4051b490-b17f-440c-87b6-3e66364660e2	4051b490-b17f-440c-87b6-3e66364660e2.vcf.gz	6a330b5923307b323b55c896002e8d20	246477	released
5708c5d0-5908-44f0-b8cd-699a5a7ff7c2	nationwidechildrens.org_clinical.TCGA-55-8507.xml	f6087d94e301658fbb2c991d9aa17c44	35215	released
bed01d25-a93b-4f7b-a7a6-9cb560936b1b	RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_B06_1245180.nocnv_grch38.seg.v2.txt	2615e672c703cb80e26014fd5e79f507	21933	released
8c6a9700-8ebb-4bd2-b24b-f866631467bd	3def6952-49ad-4b8e-8bd1-b6fd8b19fc8f.mirbase21.isoforms.quantification.txt	58e17838151553daf5bba65fbb69bd7b	347608	released
8013a2f2-1bbf-4a02-a261-ea4baa49c805	8013a2f2-1bbf-4a02-a261-ea4baa49c805.vcf.gz	06670ad21e63b4c583415f82eb32f64f	106721	released
42724185-9bd1-43be-a8ea-48b47d8ecefe	0ffaa6ae-cffa-4c73-993a-9b937737b7ef.mirbase21.isoforms.quantification.txt	861e98694e215785c1bc19ccd52388d0	472631	released
048d1824-e7ef-487c-9b87-e30f4d4fa5c1	C509.TCGA-78-7540-01A-11D-2063-08.1_gdc_realn.bam	7f149d48b9880c97d84a35978fecb1f9	8769259943	released
478b1b98-8826-47e2-bf43-bb93e222ea6a	478b1b98-8826-47e2-bf43-bb93e222ea6a.vcf.gz	09bc21df57c6047e4e1a895fe74acf02	185834	released
e2c41619-cb15-460d-b192-f98fc862134d	e2c41619-cb15-460d-b192-f98fc862134d.vep.vcf.gz	86a7cf48b72ffb020c83ea934bdf41d1	183887	released
117cef45-1bf1-4452-8c0e-658a136963eb	117cef45-1bf1-4452-8c0e-658a136963eb.vep.vcf.gz	3f3f7db30591a6ce5f450401df6ead0d	171314	released
a24b6c66-fdbe-4f66-b910-fcb0068ecf04	a24b6c66-fdbe-4f66-b910-fcb0068ecf04.vcf.gz	4bcc12d175e19ec39b3d680390619f20	160713	released
cb234a45-baab-42ef-98dd-11dcea2b1f0a	cb234a45-baab-42ef-98dd-11dcea2b1f0a.vep.vcf.gz	1c695f631239a342c55e3f98b9f8e1e4	1099978	released
72abb2b0-15b8-4b93-abaa-5eeb85d0d845	0b07a88f-e7c7-4fcc-8b95-6a7674c436cc.FPKM-UQ.txt.gz	0f89edee1b82cd5a7e03b899c0c98594	567521	released
c09c477d-b1dd-4314-b3a8-3ab75fe155cb	0cc13abd-570f-49a7-9212-6cc1ecf99412.mirbase21.mirnas.quantification.txt	1a3a6e85add34bb4b88f26bf05281c1b	50245	released
9ff6bcb6-4848-417c-98d8-e5bfd531f476	25b2851d-cbfd-4b98-afc0-038e75ae83a3.FPKM.txt.gz	51e4007e2351e674c9bc24147f1e3d9b	516004	released
40e0b56f-f264-4199-9613-c35dee41b110	40e0b56f-f264-4199-9613-c35dee41b110.vcf	65e3ecd561b0cb4fe2865ba676d15f31	300120	released
